product_name,category,brand,price,discount_pct,final_price,rating,num_reviews,delivery_time_min,city,stock,sold_quantity,profit_margin_pct,is_organic,demand_index,delivery_status
Britannia Premium Snacks 918,Snacks,Britannia,264.9,10,238.41,2.8,481,26,Pune,111,332,20.5,FALSE,66,Delayed
Lay's Lite Snacks 165,Snacks,Lay's,186.06,10,167.45,5,163,34,Ahmedabad,118,161,27.8,TRUE,28,On-Time
Himalaya Family Pack Personal 838,Personal Care,Himalaya,761.91,10,685.72,4.2,93,35,Delhi,67,134,6.6,FALSE,16,Delayed
DailyGreens Lite Fruits 134,Fruits & Vegetables,DailyGreens,64.61,5,61.38,3.5,233,34,Lucknow,113,169,5.3,TRUE,38,On-Time
Nivea Classic Personal 367,Personal Care,Nivea,198.68,0,198.68,4,299,19,Hyderabad,136,256,18.9,FALSE,59,On-Time
Coca-Cola Premium Beverages 774,Beverages,Coca-Cola,44.18,10,39.76,4,143,20,Delhi,123,38,18.8,FALSE,11,On-Time
Aavin Lite Dairy 328,Dairy,Aavin,128.58,5,122.15,4.3,358,33,Mumbai,120,54,29,TRUE,17,Delayed
Minute Maid Original Beverages 311,Beverages,Minute Maid,53.35,5,50.68,3.1,424,25,Mumbai,121,65,28.4,FALSE,12,On-Time
Gowardhan Daily Dairy 442,Dairy,Gowardhan,182.52,5,173.39,4.2,566,28,Bengaluru,154,61,9.2,TRUE,30,Delayed
Dove Classic Personal 635,Personal Care,Dove,724.89,0,724.89,3.6,95,30,Mumbai,121,130,6.5,FALSE,27,Delayed
Dettol Classic Household 616,Household,Dettol,166.85,10,150.16,4.8,195,19,Delhi,102,476,14.6,FALSE,100,On-Time
ITC Original Snacks 56,Snacks,ITC,98.83,15,84.01,4.9,626,22,Hyderabad,92,75,26,TRUE,45,On-Time
Lay's Family Pack Snacks 111,Snacks,Lay's,214.62,15,182.43,3.7,134,19,Pune,71,21,5.9,FALSE,6,On-Time
FreshFarm Premium Fruits 495,Fruits & Vegetables,FreshFarm,261.87,10,235.68,3.9,208,26,Bengaluru,93,44,12.6,FALSE,30,On-Time
ITC Classic Snacks 209,Snacks,ITC,296.53,10,266.88,3.8,123,30,Bengaluru,133,35,5.8,TRUE,11,On-Time
Tata Original Grocery 876,Grocery,Tata,382.98,10,344.68,4.5,380,20,Pune,146,235,33.9,FALSE,71,On-Time
Aavin Organic Dairy 889,Dairy,Aavin,246.64,5,234.31,4.1,145,27,Delhi,130,227,24,FALSE,44,On-Time
ITC Fresh Snacks 893,Snacks,ITC,230.95,20,184.76,3.3,247,22,Chennai,111,12,38.8,TRUE,0,On-Time
Britannia Classic Bakery 976,Bakery,Britannia,287.7,5,273.31,3.7,128,31,Mumbai,143,243,24.9,FALSE,64,On-Time
FreshFarm Daily Fruits 269,Fruits & Vegetables,FreshFarm,252.06,0,252.06,4,95,21,Pune,109,57,35.4,TRUE,39,On-Time
Britannia Classic Bakery 336,Bakery,Britannia,82.71,15,70.3,4.3,122,25,Bengaluru,81,197,35.2,FALSE,56,On-Time
Modern Daily Bakery 447,Bakery,Modern,302.59,5,287.46,3.7,176,24,Bengaluru,97,607,35.3,TRUE,100,On-Time
ITC Classic Snacks 303,Snacks,ITC,294.41,5,279.69,4.5,419,30,Kolkata,136,84,36.3,TRUE,29,On-Time
P&G Daily Personal 631,Personal Care,P&G,78.09,20,62.47,4.5,217,10,Bengaluru,156,493,30.3,FALSE,100,On-Time
Parle Family Pack Snacks 50,Snacks,Parle,210.83,0,210.83,3.7,311,24,Jaipur,125,119,5.5,FALSE,39,Delayed
Aashirvaad Classic Grocery 432,Grocery,Aashirvaad,374.18,20,299.34,3.9,485,26,Hyderabad,93,287,26.5,FALSE,70,On-Time
Minute Maid Fresh Beverages 731,Beverages,Minute Maid,44.68,10,40.21,4.1,360,23,Bengaluru,82,53,38.2,FALSE,20,Delayed
FreshFarm Original Fruits 666,Fruits & Vegetables,FreshFarm,38.2,25,28.65,3.3,86,34,Jaipur,120,173,7.6,FALSE,38,Delayed
Coca-Cola Daily Beverages 507,Beverages,Coca-Cola,149.96,5,142.46,3.8,147,16,Pune,111,158,21.7,FALSE,45,On-Time
FreshFarm Lite Fruits 554,Fruits & Vegetables,FreshFarm,98.15,10,88.34,4.2,129,27,Chennai,108,201,20.7,FALSE,62,Delayed
Surf Excel Daily Household 317,Household,Surf Excel,606.57,10,545.91,4.3,46,27,Mumbai,96,57,23.2,FALSE,38,Delayed
BakeHouse Premium Bakery 491,Bakery,BakeHouse,88.58,15,75.29,4.2,192,17,Bengaluru,124,106,14.7,TRUE,33,On-Time
Dettol Organic Household 293,Household,Dettol,721.63,0,721.63,4.6,52,19,Delhi,102,309,16,FALSE,72,On-Time
Britannia Classic Bakery 76,Bakery,Britannia,398.69,20,318.95,4.6,87,27,Bengaluru,122,48,18.6,FALSE,45,Delayed
Surf Excel Lite Household 239,Household,Surf Excel,651.08,15,553.42,4.7,347,31,Hyderabad,96,230,27.5,FALSE,60,On-Time
Coca-Cola Classic Beverages 734,Beverages,Coca-Cola,31.14,5,29.58,4.2,238,38,Lucknow,127,10,6.8,TRUE,0,Delayed
Lay's Organic Snacks 130,Snacks,Lay's,232.59,5,220.96,4.4,239,26,Delhi,120,41,28.7,FALSE,25,On-Time
Coca-Cola Lite Beverages 130,Beverages,Coca-Cola,218.6,5,207.67,4.4,469,18,Hyderabad,127,432,12,FALSE,92,On-Time
Lizol Premium Household 855,Household,Lizol,895.7,5,850.91,3.9,187,32,Jaipur,113,4,5.7,TRUE,0,Delayed
Tata Classic Grocery 854,Grocery,Tata,79.7,5,75.72,2.9,222,33,Lucknow,138,280,23.2,FALSE,54,On-Time
FreshFarm Lite Fruits 960,Fruits & Vegetables,FreshFarm,274.24,5,260.53,4.6,139,31,Kolkata,136,347,23.1,FALSE,77,Delayed
Fortune Original Grocery 357,Grocery,Fortune,187.09,5,177.74,4.3,540,30,Ahmedabad,105,18,15.6,TRUE,7,Delayed
P&G Original Personal 117,Personal Care,P&G,80.59,0,80.59,4.1,182,25,Lucknow,87,66,7.6,TRUE,24,On-Time
Himalaya Organic Personal 427,Personal Care,Himalaya,311.57,0,311.57,4,191,33,Lucknow,128,59,27.3,TRUE,18,Delayed
BakeHouse Daily Bakery 402,Bakery,BakeHouse,206.32,15,175.37,3.8,228,14,Pune,127,249,7.2,FALSE,63,On-Time
ITC Fresh Snacks 743,Snacks,ITC,52.72,0,52.72,3.8,135,34,Pune,128,200,28.8,TRUE,31,On-Time
Dettol Lite Household 966,Household,Dettol,122.43,5,116.31,4.1,155,34,Chennai,94,169,12.3,FALSE,32,Delayed
Dove Organic Personal 750,Personal Care,Dove,68.48,20,54.78,4,269,33,Ahmedabad,94,28,26.8,FALSE,17,On-Time
ITC Fresh Snacks 971,Snacks,ITC,294.54,0,294.54,4.4,155,33,Jaipur,112,55,27.4,FALSE,33,On-Time
FreshFarm Fresh Fruits 401,Fruits & Vegetables,FreshFarm,269.97,0,269.97,4.9,236,29,Kolkata,110,294,12.8,FALSE,65,Delayed
Minute Maid Classic Beverages 532,Beverages,Minute Maid,122.76,20,98.21,4,126,23,Pune,135,86,37.2,FALSE,11,On-Time
Lizol Daily Household 430,Household,Lizol,993.59,0,993.59,3.9,103,40,Jaipur,129,85,13.8,FALSE,20,Delayed
DailyGreens Lite Fruits 105,Fruits & Vegetables,DailyGreens,229.99,5,218.49,3.6,53,32,Bengaluru,116,28,6.4,FALSE,11,On-Time
Minute Maid Premium Beverages 54,Beverages,Minute Maid,27.07,0,27.07,4,476,26,Pune,130,66,31.6,FALSE,49,On-Time
DailyGreens Lite Fruits 54,Fruits & Vegetables,DailyGreens,120.17,5,114.16,4.1,122,40,Lucknow,125,261,11.5,TRUE,49,Delayed
ITC Daily Snacks 369,Snacks,ITC,106.15,20,84.92,2.9,210,31,Mumbai,122,355,27.9,FALSE,77,On-Time
Nivea Original Personal 400,Personal Care,Nivea,146.73,20,117.38,3.3,166,27,Chennai,66,70,6.9,FALSE,0,On-Time
Coca-Cola Daily Beverages 778,Beverages,Coca-Cola,340.98,0,340.98,3.7,372,18,Delhi,162,382,34.7,TRUE,91,On-Time
Patanjali Family Pack Grocery 439,Grocery,Patanjali,222.86,5,211.72,4.8,210,29,Lucknow,101,93,28.1,FALSE,19,On-Time
Harpic Lite Household 900,Household,Harpic,124.53,10,112.08,3.8,139,38,Lucknow,121,38,30,TRUE,23,On-Time
Britannia Lite Snacks 352,Snacks,Britannia,230.11,0,230.11,5,136,43,Delhi,128,82,21.2,FALSE,46,Delayed
Britannia Classic Bakery 848,Bakery,Britannia,462.08,15,392.77,4.5,154,32,Mumbai,135,5,39.2,FALSE,3,On-Time
Coca-Cola Organic Beverages 418,Beverages,Coca-Cola,301.94,15,256.65,4.4,650,36,Chennai,127,268,30.7,TRUE,62,On-Time
BakeHouse Organic Bakery 949,Bakery,BakeHouse,204.49,0,204.49,3.4,278,27,Mumbai,141,472,35.2,TRUE,98,On-Time
Modern Original Bakery 165,Bakery,Modern,106.04,20,84.83,3.1,43,31,Delhi,97,32,35.5,FALSE,0,On-Time
Mother Dairy Family Pack Dairy 992,Dairy,Mother Dairy,181.27,15,154.08,4.5,332,21,Mumbai,88,49,17.4,FALSE,13,On-Time
Britannia Classic Snacks 493,Snacks,Britannia,190.17,5,180.66,3.9,363,36,Kolkata,110,472,16.6,FALSE,96,On-Time
Modern Original Bakery 126,Bakery,Modern,47.16,5,44.8,4.3,275,33,Ahmedabad,98,428,8.5,FALSE,93,Delayed
Patanjali Family Pack Grocery 870,Grocery,Patanjali,153.37,5,145.7,4.4,318,29,Ahmedabad,134,427,29.7,FALSE,93,On-Time
Amul Organic Dairy 961,Dairy,Amul,128.77,5,122.33,3.5,297,31,Lucknow,120,342,38.9,FALSE,60,Delayed
BakeHouse Daily Bakery 783,Bakery,BakeHouse,309.75,0,309.75,3.9,183,28,Mumbai,131,378,26.4,TRUE,94,On-Time
Tata Original Grocery 554,Grocery,Tata,170.2,5,161.69,4.7,310,25,Hyderabad,83,167,25.6,FALSE,53,On-Time
P&G Lite Personal 97,Personal Care,P&G,569.88,15,484.4,4.1,227,32,Jaipur,122,46,34.4,FALSE,25,On-Time
DailyGreens Original Fruits 758,Fruits & Vegetables,DailyGreens,83.53,15,71,4.2,155,26,Bengaluru,130,451,5.3,FALSE,97,On-Time
Britannia Lite Snacks 401,Snacks,Britannia,180.94,10,162.85,3.6,263,34,Ahmedabad,74,253,5.5,FALSE,62,On-Time
Dettol Original Household 777,Household,Dettol,285.96,0,285.96,3.7,170,23,Bengaluru,113,442,7.8,FALSE,100,On-Time
DailyGreens Lite Fruits 877,Fruits & Vegetables,DailyGreens,381.08,20,304.86,4.4,205,37,Lucknow,82,412,30.8,TRUE,100,On-Time
Dettol Original Household 909,Household,Dettol,545.38,0,545.38,4.5,80,20,Pune,129,321,28.3,FALSE,76,On-Time
FreshFarm Organic Fruits 759,Fruits & Vegetables,FreshFarm,317.08,10,285.37,3.5,261,29,Delhi,102,280,7.2,FALSE,62,Delayed
Britannia Daily Bakery 823,Bakery,Britannia,415.88,5,395.09,4,176,34,Lucknow,118,318,8.7,FALSE,73,Delayed
Patanjali Premium Grocery 488,Grocery,Patanjali,386.93,5,367.58,3.6,175,39,Lucknow,78,281,35.9,FALSE,51,On-Time
P&G Organic Personal 552,Personal Care,P&G,656.88,15,558.35,4,173,31,Lucknow,77,14,17.4,FALSE,18,On-Time
DailyGreens Classic Fruits 407,Fruits & Vegetables,DailyGreens,333.14,15,283.17,4.5,285,25,Kolkata,96,306,35.7,FALSE,76,On-Time
Amul Daily Dairy 506,Dairy,Amul,61.54,5,58.46,4.3,159,50,Jaipur,106,55,31.2,FALSE,25,On-Time
Nivea Family Pack Personal 94,Personal Care,Nivea,368.19,10,331.37,4.4,89,21,Kolkata,117,216,10.6,TRUE,74,On-Time
Lay's Classic Snacks 260,Snacks,Lay's,34.23,0,34.23,3.8,303,16,Hyderabad,124,7,7,FALSE,15,On-Time
Surf Excel Fresh Household 982,Household,Surf Excel,421.48,0,421.48,4.7,106,36,Hyderabad,106,362,11,FALSE,99,On-Time
Tata Classic Grocery 416,Grocery,Tata,260.05,5,247.05,4.4,552,40,Lucknow,85,39,10,FALSE,13,Delayed
Gowardhan Original Dairy 596,Dairy,Gowardhan,185.34,0,185.34,4.6,149,26,Bengaluru,105,48,24.6,FALSE,17,Delayed
P&G Original Personal 176,Personal Care,P&G,513.89,15,436.81,4.3,145,35,Delhi,127,112,32.7,TRUE,33,On-Time
Pepsi Original Beverages 276,Beverages,Pepsi,166.18,0,166.18,3.8,371,21,Pune,78,158,24,TRUE,49,On-Time
Surf Excel Fresh Household 793,Household,Surf Excel,969.66,0,969.66,3.9,183,31,Ahmedabad,111,38,17.3,FALSE,9,On-Time
Modern Organic Bakery 760,Bakery,Modern,198.82,0,198.82,3.9,245,14,Bengaluru,120,168,5.2,FALSE,63,On-Time
DailyGreens Daily Fruits 187,Fruits & Vegetables,DailyGreens,323.75,15,275.19,3.8,282,26,Chennai,111,312,23.1,FALSE,76,On-Time
Harpic Fresh Household 319,Household,Harpic,183.31,15,155.81,4.9,200,34,Mumbai,91,73,25.3,TRUE,36,On-Time
BakeHouse Original Bakery 424,Bakery,BakeHouse,323.55,0,323.55,5,123,25,Kolkata,117,27,19.9,FALSE,18,On-Time
Pepsi Family Pack Beverages 213,Beverages,Pepsi,319.13,10,287.22,3.7,240,42,Jaipur,126,77,14.2,FALSE,11,On-Time
Aashirvaad Daily Grocery 289,Grocery,Aashirvaad,470.75,10,423.68,3.6,56,21,Kolkata,143,4,28.2,FALSE,12,On-Time
Dettol Original Household 435,Household,Dettol,824.19,15,700.56,3.9,173,27,Hyderabad,122,130,14.1,TRUE,34,On-Time
Nivea Family Pack Personal 958,Personal Care,Nivea,55.93,20,44.74,4.4,156,15,Delhi,140,300,39.9,FALSE,71,On-Time
Minute Maid Classic Beverages 726,Beverages,Minute Maid,291.51,20,233.21,4.4,142,14,Hyderabad,121,255,39.9,FALSE,68,On-Time
Parle Original Snacks 637,Snacks,Parle,80.03,0,80.03,3.7,324,26,Bengaluru,116,71,27.9,FALSE,27,On-Time
Aavin Classic Dairy 271,Dairy,Aavin,88.72,0,88.72,4.5,356,40,Jaipur,138,345,25.5,FALSE,87,On-Time
Minute Maid Family Pack Beverages 660,Beverages,Minute Maid,209.62,30,146.73,4,414,39,Mumbai,101,305,37.5,TRUE,72,Delayed
Fortune Family Pack Grocery 973,Grocery,Fortune,184.11,10,165.7,4.5,401,38,Jaipur,117,85,18.1,TRUE,43,On-Time
DailyGreens Daily Fruits 945,Fruits & Vegetables,DailyGreens,377.26,0,377.26,5,100,35,Lucknow,98,62,26,FALSE,22,On-Time
Lizol Fresh Household 981,Household,Lizol,220.39,15,187.33,5,157,18,Pune,126,278,29.5,FALSE,88,On-Time
Gowardhan Fresh Dairy 754,Dairy,Gowardhan,216.01,20,172.81,4.2,481,29,Chennai,100,48,37.2,FALSE,26,On-Time
Lizol Fresh Household 473,Household,Lizol,604.03,10,543.63,4,143,34,Lucknow,89,339,35.9,FALSE,80,On-Time
Coca-Cola Fresh Beverages 507,Beverages,Coca-Cola,235.78,0,235.78,4.5,445,23,Bengaluru,92,172,7.3,FALSE,44,On-Time
Amul Original Dairy 532,Dairy,Amul,244.82,20,195.86,4.1,499,28,Jaipur,77,59,8.5,FALSE,20,Delayed
DailyGreens Premium Fruits 842,Fruits & Vegetables,DailyGreens,75.32,0,75.32,4.2,68,32,Ahmedabad,89,47,9.5,FALSE,13,On-Time
Coca-Cola Daily Beverages 294,Beverages,Coca-Cola,100.92,5,95.87,4,372,26,Delhi,94,76,10.4,FALSE,21,On-Time
Tata Organic Grocery 793,Grocery,Tata,59.71,10,53.74,4.5,566,24,Lucknow,91,25,26.8,FALSE,20,On-Time
FreshFarm Classic Fruits 565,Fruits & Vegetables,FreshFarm,116.72,10,105.05,4.2,102,21,Chennai,140,22,30.4,FALSE,0,On-Time
Britannia Daily Bakery 844,Bakery,Britannia,295.66,15,251.31,4.4,145,32,Ahmedabad,136,22,22.1,TRUE,13,On-Time
Britannia Lite Snacks 411,Snacks,Britannia,225.08,10,202.57,4.8,317,34,Lucknow,135,34,31.7,FALSE,5,On-Time
Tropicana Daily Beverages 412,Beverages,Tropicana,57.21,0,57.21,5,181,42,Jaipur,95,12,28.2,FALSE,31,On-Time
ITC Daily Snacks 209,Snacks,ITC,50.95,10,45.86,3.9,436,24,Mumbai,129,257,38.9,FALSE,58,On-Time
Nivea Organic Personal 552,Personal Care,Nivea,469.87,0,469.87,4.8,80,31,Lucknow,90,260,11.1,FALSE,74,On-Time
Tropicana Classic Beverages 765,Beverages,Tropicana,240.38,0,240.38,4.4,306,28,Ahmedabad,117,244,27,FALSE,66,Delayed
Minute Maid Fresh Beverages 325,Beverages,Minute Maid,266.34,0,266.34,3.2,268,29,Jaipur,103,101,36.8,FALSE,14,On-Time
Britannia Original Bakery 639,Bakery,Britannia,244.67,10,220.2,3.9,225,29,Kolkata,124,375,11,FALSE,80,Delayed
Tropicana Premium Beverages 230,Beverages,Tropicana,25.21,0,25.21,4.3,306,17,Ahmedabad,151,30,6.2,FALSE,19,On-Time
Fortune Premium Grocery 270,Grocery,Fortune,284.56,5,270.33,4.1,437,23,Pune,132,237,14.8,FALSE,49,On-Time
Dettol Premium Household 471,Household,Dettol,214.82,5,204.08,4,135,33,Chennai,106,313,24.8,FALSE,61,Delayed
Britannia Lite Bakery 678,Bakery,Britannia,465.99,5,442.69,4.2,184,37,Ahmedabad,81,65,14.3,FALSE,26,On-Time
Dove Organic Personal 669,Personal Care,Dove,500.83,15,425.71,4.6,385,21,Hyderabad,149,55,38.7,FALSE,17,On-Time
Britannia Classic Snacks 265,Snacks,Britannia,12.98,15,11.03,4.6,451,32,Hyderabad,81,183,14.1,FALSE,44,Delayed
Aashirvaad Original Grocery 136,Grocery,Aashirvaad,184.83,20,147.86,4.5,359,22,Hyderabad,80,35,38.9,FALSE,24,On-Time
Dove Family Pack Personal 528,Personal Care,Dove,373.97,10,336.57,4.1,219,12,Pune,115,329,33.6,FALSE,78,On-Time
Dettol Family Pack Household 602,Household,Dettol,769.2,0,769.2,3.7,96,40,Mumbai,111,159,29.2,FALSE,44,Delayed
Minute Maid Organic Beverages 530,Beverages,Minute Maid,106,0,106,3.9,335,18,Delhi,149,234,15.1,FALSE,72,On-Time
Aavin Fresh Dairy 471,Dairy,Aavin,143.49,5,136.32,3.5,484,46,Lucknow,92,158,30.7,FALSE,43,On-Time
Dettol Organic Household 472,Household,Dettol,675.73,25,506.8,4.3,128,37,Mumbai,101,270,8.7,FALSE,72,On-Time
Mother Dairy Premium Dairy 597,Dairy,Mother Dairy,161.14,10,145.03,5,33,31,Bengaluru,102,61,37.8,FALSE,38,On-Time
Nivea Organic Personal 854,Personal Care,Nivea,660.43,30,462.3,3.2,130,20,Chennai,123,7,25.2,FALSE,9,On-Time
Britannia Fresh Bakery 967,Bakery,Britannia,192.42,20,153.94,4.2,96,31,Hyderabad,83,17,8,FALSE,9,Delayed
Fortune Family Pack Grocery 448,Grocery,Fortune,244.01,10,219.61,4,403,25,Pune,99,81,15.6,TRUE,3,On-Time
Mother Dairy Classic Dairy 291,Dairy,Mother Dairy,235.84,0,235.84,4.3,400,26,Hyderabad,78,224,24.7,FALSE,58,On-Time
BakeHouse Original Bakery 430,Bakery,BakeHouse,363.08,0,363.08,3.7,268,28,Mumbai,108,167,24.3,FALSE,34,On-Time
Fortune Family Pack Grocery 288,Grocery,Fortune,213.54,20,170.83,4.4,217,42,Lucknow,121,39,28.7,FALSE,3,Delayed
Surf Excel Family Pack Household 773,Household,Surf Excel,675.25,0,675.25,3.6,124,32,Lucknow,124,20,35.8,FALSE,7,On-Time
Coca-Cola Original Beverages 510,Beverages,Coca-Cola,201.61,0,201.61,5,408,22,Pune,95,405,19.1,FALSE,100,On-Time
Britannia Classic Snacks 724,Snacks,Britannia,228.2,10,205.38,3.8,393,34,Hyderabad,123,222,34.6,FALSE,64,On-Time
Tata Original Grocery 232,Grocery,Tata,227.02,5,215.67,4.1,606,26,Delhi,86,300,16.4,TRUE,53,On-Time
Aavin Fresh Dairy 670,Dairy,Aavin,48.25,5,45.84,4.2,484,32,Mumbai,135,90,14.3,FALSE,25,Delayed
DailyGreens Premium Fruits 893,Fruits & Vegetables,DailyGreens,396.23,0,396.23,5,244,28,Pune,70,63,12.8,FALSE,21,On-Time
FreshFarm Fresh Fruits 588,Fruits & Vegetables,FreshFarm,129.81,10,116.83,3.6,182,25,Kolkata,118,24,5.6,FALSE,8,On-Time
FreshFarm Original Fruits 861,Fruits & Vegetables,FreshFarm,268.07,10,241.26,4,47,31,Lucknow,101,110,6.4,FALSE,30,On-Time
Dove Lite Personal 832,Personal Care,Dove,471.94,5,448.34,4.2,162,21,Hyderabad,108,214,18.9,FALSE,49,On-Time
Aavin Premium Dairy 580,Dairy,Aavin,244.5,10,220.05,4.7,112,15,Pune,113,31,19.9,FALSE,23,On-Time
Coca-Cola Premium Beverages 521,Beverages,Coca-Cola,293.84,20,235.07,3.8,329,23,Bengaluru,113,97,35.5,FALSE,21,On-Time
Parle Daily Snacks 861,Snacks,Parle,34.22,0,34.22,2.7,297,25,Bengaluru,129,57,33.2,TRUE,0,On-Time
Dove Lite Personal 476,Personal Care,Dove,615.32,0,615.32,4,63,22,Kolkata,119,97,11.8,TRUE,20,On-Time
Minute Maid Fresh Beverages 206,Beverages,Minute Maid,229.9,5,218.41,3.7,84,19,Hyderabad,121,277,33.9,TRUE,72,On-Time
BakeHouse Premium Bakery 611,Bakery,BakeHouse,210.56,0,210.56,3.8,185,29,Pune,99,290,25.2,FALSE,77,On-Time
ITC Fresh Snacks 123,Snacks,ITC,261.17,5,248.11,5,195,20,Hyderabad,121,84,12.1,TRUE,38,On-Time
Aavin Original Dairy 408,Dairy,Aavin,236.23,15,200.8,4.3,448,37,Ahmedabad,81,287,8.6,FALSE,66,On-Time
Minute Maid Premium Beverages 401,Beverages,Minute Maid,57.19,30,40.03,4.7,404,32,Mumbai,113,443,25.1,FALSE,100,Delayed
BakeHouse Original Bakery 761,Bakery,BakeHouse,225.95,5,214.65,3.8,266,29,Delhi,109,25,7.1,TRUE,20,On-Time
Surf Excel Family Pack Household 720,Household,Surf Excel,174.43,10,156.99,3.8,50,37,Mumbai,138,152,7.9,FALSE,38,Delayed
Aashirvaad Family Pack Grocery 937,Grocery,Aashirvaad,144.12,0,144.12,3.7,384,46,Lucknow,81,232,6.8,FALSE,54,On-Time
Modern Original Bakery 68,Bakery,Modern,447.38,10,402.64,4.2,93,43,Chennai,105,294,19.2,FALSE,68,Delayed
ITC Daily Snacks 968,Snacks,ITC,51.55,15,43.82,4.3,310,16,Bengaluru,140,377,38.1,FALSE,100,On-Time
Nivea Original Personal 261,Personal Care,Nivea,257.78,0,257.78,3.8,248,23,Bengaluru,117,374,24.5,FALSE,70,Delayed
FreshFarm Original Fruits 375,Fruits & Vegetables,FreshFarm,143.67,0,143.67,4.3,25,38,Lucknow,137,38,5,FALSE,23,Delayed
DailyGreens Organic Fruits 503,Fruits & Vegetables,DailyGreens,287.73,5,273.34,4.8,427,22,Pune,131,214,18.3,FALSE,52,On-Time
ITC Fresh Snacks 753,Snacks,ITC,186.07,5,176.77,4,61,24,Chennai,110,49,23.6,FALSE,22,On-Time
Pepsi Fresh Beverages 281,Beverages,Pepsi,307.66,30,215.36,4.8,65,26,Hyderabad,134,380,16,FALSE,100,Delayed
BakeHouse Family Pack Bakery 754,Bakery,BakeHouse,83.94,10,75.55,4.3,171,23,Ahmedabad,112,199,30.6,TRUE,63,Delayed
Amul Family Pack Dairy 517,Dairy,Amul,170.03,0,170.03,5,585,18,Delhi,104,583,23.9,TRUE,100,On-Time
Modern Organic Bakery 842,Bakery,Modern,61.3,0,61.3,4.3,131,24,Ahmedabad,99,495,13.8,TRUE,100,On-Time
Fortune Original Grocery 452,Grocery,Fortune,167.73,10,150.96,5,265,29,Chennai,85,289,24.5,FALSE,68,Delayed
Coca-Cola Classic Beverages 166,Beverages,Coca-Cola,135.14,25,101.35,3.7,465,37,Ahmedabad,100,138,37.7,FALSE,22,On-Time
Minute Maid Original Beverages 216,Beverages,Minute Maid,99.04,0,99.04,4.4,499,28,Bengaluru,111,12,28,FALSE,16,On-Time
Pepsi Premium Beverages 687,Beverages,Pepsi,349.25,10,314.32,3.6,420,11,Pune,121,437,20.5,FALSE,82,On-Time
Modern Lite Bakery 502,Bakery,Modern,331.15,0,331.15,4.4,32,33,Jaipur,79,69,16.8,FALSE,42,On-Time
Mother Dairy Premium Dairy 733,Dairy,Mother Dairy,66.63,5,63.3,4.5,332,28,Jaipur,83,79,25.2,TRUE,33,On-Time
Tropicana Daily Beverages 86,Beverages,Tropicana,130.74,20,104.59,3.8,129,22,Pune,117,26,10.3,TRUE,8,On-Time
Dettol Lite Household 587,Household,Dettol,461.13,10,415.02,4.5,185,35,Kolkata,68,364,32.4,TRUE,92,On-Time
Himalaya Family Pack Personal 582,Personal Care,Himalaya,243.34,25,182.5,4.4,251,14,Ahmedabad,148,406,38.3,FALSE,94,On-Time
Fortune Lite Grocery 473,Grocery,Fortune,30.59,30,21.41,3.9,86,23,Chennai,119,53,36.6,FALSE,13,On-Time
P&G Classic Personal 752,Personal Care,P&G,325.08,0,325.08,3.9,213,25,Chennai,136,371,24.4,TRUE,77,On-Time
Britannia Original Bakery 543,Bakery,Britannia,416.45,10,374.81,4.4,79,38,Ahmedabad,159,1,26.9,FALSE,19,Delayed
Mother Dairy Daily Dairy 868,Dairy,Mother Dairy,160.04,0,160.04,4.3,597,22,Chennai,90,111,20.5,TRUE,37,On-Time
FreshFarm Classic Fruits 935,Fruits & Vegetables,FreshFarm,73.71,0,73.71,4,203,14,Pune,131,156,34.4,TRUE,37,On-Time
Harpic Organic Household 229,Household,Harpic,188.06,10,169.25,5,185,37,Chennai,130,515,6.6,TRUE,100,On-Time
BakeHouse Organic Bakery 844,Bakery,BakeHouse,474.07,20,379.26,4,96,26,Bengaluru,120,0,17.5,FALSE,11,On-Time
Aavin Premium Dairy 753,Dairy,Aavin,247.8,15,210.63,4.7,459,20,Jaipur,105,196,5.8,TRUE,52,On-Time
Britannia Fresh Snacks 247,Snacks,Britannia,107.26,0,107.26,5,194,25,Pune,97,68,24.1,TRUE,44,Delayed
Fortune Daily Grocery 612,Grocery,Fortune,248.04,25,186.03,4.1,215,19,Pune,133,35,19,FALSE,23,On-Time
Britannia Original Bakery 79,Bakery,Britannia,216.64,30,151.65,4.5,150,21,Delhi,110,380,33.1,FALSE,93,On-Time
BakeHouse Daily Bakery 369,Bakery,BakeHouse,435.88,0,435.88,3.8,125,29,Kolkata,129,223,9.7,TRUE,52,On-Time
Modern Fresh Bakery 279,Bakery,Modern,344.22,5,327.01,3.9,118,25,Jaipur,138,371,25.1,FALSE,65,On-Time
Britannia Daily Bakery 540,Bakery,Britannia,97.5,10,87.75,5,135,37,Bengaluru,136,380,24.7,FALSE,89,Delayed
Lizol Lite Household 654,Household,Lizol,298.1,15,253.39,4.9,204,28,Kolkata,98,140,19.7,FALSE,40,On-Time
DailyGreens Fresh Fruits 227,Fruits & Vegetables,DailyGreens,243.73,10,219.36,3.3,268,29,Mumbai,157,23,26.9,FALSE,6,On-Time
Britannia Organic Bakery 465,Bakery,Britannia,284.26,5,270.05,4.7,33,33,Jaipur,125,87,20,FALSE,38,On-Time
Coca-Cola Original Beverages 726,Beverages,Coca-Cola,266.2,25,199.65,3.6,119,31,Ahmedabad,89,278,25.6,FALSE,43,Delayed
Lizol Daily Household 141,Household,Lizol,455.17,10,409.65,4.2,167,17,Delhi,106,400,33,FALSE,100,On-Time
