Product ID,Category,Sub-category,Product Name,Brand Name,Size,Color,Ratings,Customer ID,Customer Age,City,State,Order ID,Customer ID,Product ID,Date,Original Price,Discount%
P0187,Men,Topwear,Sweatshirts,Roadster,46,Grey,2.00,,,,,OD0187,C087,P0156,9/17/2021,365.00,39.00%
P0188,Men,Topwear,Sweatshirts,Roadster,46,Grey,2.00,,,,,OD0188,C088,P0157,4/13/2022,965.00,39.00%
P0189,Men,Topwear,Sweatshirts,Roadster,46,Purple,2.00,,,,,OD0189,C089,P0158,2/5/2021,444.00,39.00%
P0190,Men,Topwear,Sweatshirts,Roadster,46,Purple,5.00,,,,,OD0190,C090,P0159,9/3/2021,569.00,30.00%
P0191,Men,Topwear,Sweatshirts,Roadster,46,Purple,5.00,,,,,OD0191,C091,P0160,11/23/2022,475.00,30.00%
P0192,Men,Topwear,Sweatshirts,Puma,44,Purple,5.00,,,,,OD0192,C092,P0161,8/14/2021,598.00,30.00%
P0193,Men,Topwear,Sweatshirts,Puma,44,Yellow,4.00,,,,,OD0193,C093,P0162,11/11/2021,536.00,25.00%
P0194,Men,Topwear,Sweatshirts,Puma,44,Yellow,5.00,,,,,OD0194,C094,P0163,7/31/2021,256.00,25.00%
P0195,Men,Topwear,Sweatshirts,Puma,44,Yellow,3.00,,,,,OD0195,C095,P0164,2/17/2021,456.00,30.00%
P0196,Men,Topwear,Sweatshirts,Puma,44,Green,2.00,,,,,OD0196,C096,P0165,11/9/2021,456.00,30.00%
P0197,Men,Topwear,Sweatshirts,Puma,44,Green,5.00,,,,,OD0197,C097,P0166,9/24/2022,745.00,30.00%
P0198,Men,Topwear,Sweatshirts,Puma,44,Green,4.00,,,,,OD0198,C098,P0167,11/27/2021,356.00,40.00%
P0199,Men,Topwear,Sweatshirts,Puma,40,White,3.00,,,,,OD0199,C099,P0168,7/17/2022,1189.00,40.00%
P0200,Men,Topwear,Sweatshirts,Puma,40,White,5.00,,,,,OD0200,C100,P0168,3/15/2021,426.00,40.00%
P0201,Men,Topwear,Sweatshirts,Puma,40,White,4.00,,,,,OD0201,C001,P0168,10/10/2021,1126.00,40.00%
P0202,Men,Topwear,Sweatshirts,Puma,40,Off white,2.00,,,,,OD0202,C002,P0168,3/2/2021,1145.00,40.00%
P0203,Men,Topwear,Sweatshirts,Puma,38,Off white,5.00,,,,,OD0203,C003,P0169,10/20/2022,1235.00,40.00%
P0204,Men,Topwear,Sweatshirts,Puma,38,Off white,5.00,,,,,OD0204,C004,P0170,3/26/2021,1564.00,45.00%
P0205,Men,Topwear,Sweatshirts,Puma,38,Off white,4.00,,,,,OD0205,C005,P0171,5/18/2021,654.00,45.00%
P0206,Men,Topwear,Sweatshirts,Puma,38,Off white,4.00,,,,,OD0206,C006,P0172,2/22/2022,854.00,45.00%
P0207,Men,Topwear,Sweatshirts,Puma,38,Off white,4.00,,,,,OD0207,C007,P0173,12/3/2021,475.00,47.00%
P0208,Men,Topwear,Sweatshirts,Puma,38,Off white,3.00,,,,,OD0208,C008,P0174,8/19/2022,349.00,47.00%
P0209,Men,Topwear,Sweatshirts,Puma,42,Black & White,5.00,,,,,OD0209,C009,P0175,7/26/2021,350.00,46.00%
P0210,Men,Topwear,Sweatshirts,Puma,42,Black & White,4.00,,,,,OD0210,C010,P0176,3/13/2023,351.00,46.00%
P0211,Men,Topwear,Sweatshirts,Puma,42,Black & White,2.00,,,,,OD0211,C011,P0177,2/23/2022,352.00,46.00%
P0212,Men,Topwear,Sweatshirts,Puma,42,Black & White,5.00,,,,,OD0212,C012,P0178,4/11/2021,353.00,30.00%
P0213,Men,Topwear,Sweatshirts,Puma,46,Black & White,5.00,,,,,OD0213,C013,P0179,11/29/2021,354.00,30.00%
P0214,Men,Topwear,Sweatshirts,Adidas,46,Black & White,5.00,,,,,OD0214,C014,P0180,3/1/2022,355.00,30.00%
P0215,Men,Topwear,Sweatshirts,Adidas,46,Black & White,4.00,,,,,OD0215,C015,P0181,9/2/2022,356.00,30.00%
P0216,Men,Topwear,Sweatshirts,Adidas,44,Black & White,4.00,,,,,OD0216,C016,P0182,6/29/2021,999.00,30.00%
P0217,Men,Topwear,Sweatshirts,Adidas,44,Beige,4.00,,,,,OD0217,C017,P0183,7/3/2021,555.00,35.00%
P0218,Men,Topwear,Sweatshirts,Adidas,44,Beige,5.00,,,,,OD0218,C018,P0184,3/2/2021,555.00,35.00%
P0219,Men,Topwear,Sweatshirts,Adidas,36,Beige,5.00,,,,,OD0219,C019,P0185,4/2/2021,555.00,35.00%
P0220,Men,Topwear,Sweatshirts,Adidas,36,Beige,3.00,,,,,OD0220,C020,P0186,5/12/2022,555.00,35.00%
P0221,Men,Topwear,Sweatshirts,Adidas,36,Beige,5.00,,,,,OD0221,C021,P0187,10/27/2022,1025.00,35.00%
P0222,Men,Topwear,Sweatshirts,Adidas,38,Orange,5.00,,,,,OD0222,C022,P0188,9/12/2021,1025.00,35.00%
P0223,Men,Topwear,Sweatshirts,Adidas,40,Orange,4.00,,,,,OD0223,C023,P0188,2/6/2021,1025.00,40.00%
P0224,Men,Topwear,Sweatshirts,Adidas,42,Orange,3.00,,,,,OD0224,C024,P0188,2/26/2022,555.00,40.00%
P0225,Men,Topwear,Sweatshirts,Adidas,44,Orange,5.00,,,,,OD0225,C025,P0189,12/27/2022,599.00,15.00%
P0226,Men,Topwear,Sweatshirts,Adidas,38,Orange,4.00,,,,,OD0226,C026,P0190,1/26/2021,555.00,15.00%
P0227,Men,Topwear,Sweatshirts,Adidas,46,Teal,3.00,,,,,OD0227,C027,P0191,3/16/2023,555.00,15.00%
P0228,Men,Topwear,Sweatshirts,Adidas,38,Teal,5.00,,,,,OD0228,C028,P0192,4/2/2022,2245.00,35.00%
P0229,Men,Topwear,Sweatshirts,Levis,38,Teal,5.00,,,,,OD0229,C029,P0193,8/25/2022,2256.00,35.00%
P0230,Men,Topwear,Sweatshirts,Levis,38,Teal,4.00,,,,,OD0230,C030,P0194,3/13/2023,2214.00,35.00%
P0231,Men,Topwear,Sweatshirts,Levis,38,Peach,2.00,,,,,OD0231,C031,P0195,1/5/2021,2145.00,35.00%
P0232,Men,Topwear,Sweatshirts,Levis,38,Peach,3.00,,,,,OD0232,C032,P0196,1/9/2021,2325.00,55.00%
P0233,Men,Topwear,Sweatshirts,Levis,42,Peach,4.00,,,,,OD0233,C033,P0197,11/22/2021,2256.00,55.00%
P0234,Men,Topwear,Sweatshirts,Levis,42,Peach,5.00,,,,,OD0234,C034,P0198,8/15/2022,1425.00,55.00%
P0235,Men,Topwear,Sweatshirts,Levis,42,Rust,4.00,,,,,OD0235,C035,P0199,10/15/2022,2236.00,55.00%
P0236,Men,Topwear,Sweatshirts,Levis,42,Rust,4.00,,,,,OD0236,C036,P0200,1/12/2023,2525.00,50.00%
P0237,Men,Topwear,Sweatshirts,Levis,36,Rust,4.00,,,,,OD0237,C037,P0201,1/25/2021,2145.00,50.00%
P0238,Men,Topwear,Sweatshirts,Levis,36,Rust,3.00,,,,,OD0238,C038,P0202,3/28/2022,2365.00,50.00%
P0239,Men,Topwear,Sweatshirts,Levis,36,Maroon,2.00,,,,,OD0239,C039,P0203,2/17/2022,1245.00,50.00%
P0240,Men,Topwear,Sweatshirts,Levis,36,Maroon,5.00,,,,,OD0240,C040,P0204,2/6/2021,3245.00,50.00%
P0241,Men,Topwear,Sweatshirts,Levis,40,Maroon,4.00,,,,,OD0241,C041,P0205,6/21/2021,1222.00,30.00%
P0242,Men,Topwear,Sweatshirts,Levis,40,Maroon,2.00,,,,,OD0242,C042,P0206,2/5/2021,2451.00,32.00%
P0243,Men,Topwear,Sweatshirts,Levis,40,Maroon,5.00,,,,,OD0243,C043,P0207,1/25/2021,2256.00,25.00%
P0244,Men,Topwear,Sweatshirts,Levis,40,Turquoise Blue,5.00,,,,,OD0244,C044,P0208,11/19/2021,399.00,45.00%
P0245,Men,Topwear,Sweatshirts,Levis,42,Turquoise Blue,4.00,,,,,OD0245,C045,P0209,3/21/2021,399.00,15.00%
P0246,Men,Topwear,Sweatshirts,Levis,42,Turquoise Blue,4.00,,,,,OD0246,C046,P0210,9/28/2021,399.00,33.00%
P0247,Men,Topwear,Sweatshirts,Levis,42,Turquoise Blue,4.00,,,,,OD0247,C047,P0211,3/28/2021,399.00,42.00%
P0248,Men,Topwear,Sweatshirts,Levis,42,Red,3.00,,,,,OD0248,C048,P0212,1/16/2023,555.00,42.00%
P0249,Men,Topwear,Sweatshirts,Levis,44,Red,5.00,,,,,OD0249,C049,P0213,6/22/2021,555.00,39.00%
P0250,Men,Topwear,Sweatshirts,Levis,44,Red,4.00,,,,,OD0250,C050,P0214,9/24/2022,555.00,39.00%
P0251,Men,Topwear,Sweatshirts,Levis,44,Blue,2.00,,,,,OD0251,C051,P0214,3/25/2021,555.00,39.00%
P0252,Men,Topwear,Sweatshirts,Levis,44,Blue,5.00,,,,,OD0252,C052,P0214,10/3/2022,675.00,39.00%
P0253,Men,Topwear,Sweatshirts,Levis,46,Blue,5.00,,,,,OD0253,C053,P0214,10/18/2022,675.00,30.00%
P0254,Men,Topwear,Sweatshirts,Levis,46,Blue,5.00,,,,,OD0254,C054,P0214,7/27/2021,675.00,30.00%
P0255,Men,Topwear,Sweatshirts,Wrogn,46,Blue,4.00,,,,,OD0255,C055,P0215,10/5/2021,654.00,30.00%
P0256,Men,Topwear,Sweatshirts,Wrogn,46,Burgundy,4.00,,,,,OD0256,C056,P0216,4/27/2021,654.00,25.00%
P0257,Men,Topwear,Sweatshirts,Wrogn,46,Burgundy,4.00,,,,,OD0257,C057,P0217,9/13/2022,654.00,25.00%
P0258,Men,Topwear,Sweatshirts,Wrogn,44,Burgundy,5.00,,,,,OD0258,C058,P0218,4/5/2021,654.00,30.00%
P0259,Men,Topwear,Sweatshirts,Wrogn,44,Burgundy,5.00,,,,,OD0259,C059,P0219,9/4/2022,356.00,30.00%
P0260,Men,Topwear,Sweatshirts,Wrogn,44,Burgundy,3.00,,,,,OD0260,C060,P0220,3/14/2021,686.00,30.00%
P0261,Men,Topwear,Sweatshirts,Wrogn,44,Coral,5.00,,,,,OD0261,C061,P0221,1/19/2023,456.00,40.00%
P0262,Men,Topwear,Sweatshirts,Wrogn,44,Coral,5.00,,,,,OD0262,C062,P0222,10/9/2022,516.00,40.00%
P0263,Men,Topwear,Sweatshirts,Wrogn,44,Coral,4.00,,,,,OD0263,C063,P0223,9/27/2021,355.00,40.00%
P0264,Men,Topwear,Sweatshirts,Wrogn,44,Coral,3.00,,,,,OD0264,C064,P0224,3/29/2022,465.00,40.00%
P0265,Men,Topwear,Sweatshirts,Wrogn,40,Coral,3.00,,,,,OD0265,C065,P0225,10/23/2021,965.00,40.00%
P0266,Men,Topwear,Sweatshirts,Wrogn,40,Lavender,3.00,,,,,OD0266,C066,P0226,1/4/2022,1158.00,40.00%
P0267,Men,Topwear,Sweatshirts,Wrogn,40,Lavender,3.00,,,,,OD0267,C067,P0227,8/4/2021,264.00,45.00%
P0268,Men,Topwear,Sweatshirts,Wrogn,40,Lavender,3.00,,,,,OD0268,C068,P0228,1/23/2021,433.00,45.00%
P0269,Men,Topwear,Sweatshirts,Woodland,38,Lavender,3.00,,,,,OD0269,C069,P0229,10/19/2022,562.00,45.00%
P0270,Men,Topwear,Sweatshirts,Woodland,38,Gold,2.00,,,,,OD0270,C070,P0230,10/27/2022,423.00,47.00%
P0271,Men,Topwear,Sweatshirts,Woodland,38,Gold,2.00,,,,,OD0271,C071,P0231,3/29/2023,621.00,47.00%
P0272,Men,Topwear,Sweatshirts,Woodland,38,Gold,2.00,,,,,OD0272,C072,P0232,9/25/2022,333.00,46.00%
P0273,Men,Topwear,Sweatshirts,Woodland,38,Gold,2.00,,,,,OD0273,C073,P0233,3/15/2023,236.00,46.00%
P0274,Men,Topwear,Sweatshirts,Woodland,38,Gold,2.00,,,,,OD0274,C074,P0234,9/10/2021,456.00,46.00%
P0275,Men,Topwear,Sweatshirts,Woodland,42,Rose,4.00,,,,,OD0275,C075,P0235,8/2/2022,963.00,30.00%
P0276,Men,Topwear,Sweatshirts,Woodland,42,Rose,4.00,,,,,OD0276,C076,P0236,9/3/2021,234.00,30.00%
P0277,Men,Topwear,Sweatshirts,Woodland,42,Rose,4.00,,,,,OD0277,C077,P0237,7/25/2022,456.00,30.00%
P0278,Men,Topwear,Sweatshirts,Woodland,42,Rose,4.00,,,,,OD0278,C078,P0238,9/12/2021,564.00,30.00%
P0279,Men,Topwear,Sweatshirts,Woodland,46,Rose,4.00,,,,,OD0279,C079,P0239,8/30/2022,634.00,30.00%
P0280,Men,Topwear,Sweaters,Roadster,46,Rose,5.00,,,,,OD0280,C080,P0240,3/8/2021,236.00,35.00%
P0281,Men,Topwear,Sweaters,Roadster,46,Sea Green,5.00,,,,,OD0281,C081,P0241,2/26/2021,444.00,35.00%
P0282,Men,Topwear,Sweaters,Roadster,44,Sea Green,5.00,,,,,OD0282,C082,P0242,1/13/2022,456.00,35.00%
P0283,Men,Topwear,Sweaters,Roadster,44,Sea Green,5.00,,,,,OD0283,C083,P0243,9/6/2022,963.00,35.00%
P0284,Men,Topwear,Sweaters,Roadster,44,Sea Green,4.00,,,,,OD0284,C084,P0244,2/1/2021,456.00,35.00%
P0285,Men,Topwear,Sweaters,Roadster,36,Sea Green,4.00,,,,,OD0285,C085,P0245,1/23/2023,1189.00,35.00%
P0286,Men,Topwear,Sweaters,Roadster,36,Khaki,4.00,,,,,OD0286,C086,P0245,5/2/2021,1298.00,40.00%
P0287,Men,Topwear,Sweaters,Roadster,36,Khaki,4.00,,,,,OD0287,C087,P0245,1/12/2023,1456.00,40.00%
P0288,Men,Topwear,Sweaters,Roadster,36,Khaki,4.00,,,,,OD0288,C088,P0246,3/27/2021,1478.00,15.00%
P0289,Men,Topwear,Sweaters,Roadster,38,Khaki,5.00,,,,,OD0289,C089,P0247,4/24/2022,256.00,15.00%
P0290,Men,Topwear,Sweaters,Roadster,38,Khaki,3.00,,,,,OD0290,C090,P0248,3/4/2023,2698.00,15.00%
P0291,Men,Topwear,Sweaters,Roadster,38,Khaki,2.00,,,,,OD0291,C091,P0249,9/12/2022,2364.00,35.00%
P0292,Men,Topwear,Sweaters,Roadster,38,Khaki,5.00,,,,,OD0292,C092,P0250,5/15/2021,1236.00,35.00%
P0293,Men,Topwear,Sweaters,Roadster,40,Pink,4.00,,,,,OD0293,C093,P0251,3/29/2021,756.00,35.00%
P0294,Men,Topwear,Sweaters,Roadster,40,Pink,3.00,,,,,OD0294,C094,P0252,1/13/2023,326.00,35.00%
P0295,Men,Topwear,Sweaters,Roadster,40,Pink,5.00,,,,,OD0295,C095,P0253,7/22/2021,453.00,55.00%
P0296,Men,Topwear,Sweaters,Roadster,42,Yellow,4.00,,,,,OD0296,C096,P0254,2/15/2021,326.00,55.00%
P0297,Men,Topwear,Sweaters,Raymond,42,Yellow,2.00,,,,,OD0297,C097,P0255,8/29/2021,456.00,55.00%
P0298,Men,Topwear,Sweaters,Raymond,42,Yellow,5.00,,,,,OD0298,C098,P0256,3/2/2021,675.00,55.00%
P0299,Men,Topwear,Sweaters,Raymond,42,Maroon,5.00,,,,,OD0299,C099,P0257,11/27/2022,654.00,50.00%
P0300,Men,Topwear,Sweaters,Raymond,42,Maroon,4.00,,,,,OD0300,C100,P0257,2/28/2022,654.00,50.00%
P0301,Men,Topwear,Sweaters,Raymond,42,Maroon,4.00,,,,,OD0301,C100,P0257,12/19/2022,654.00,50.00%
P0302,Men,Topwear,Sweaters,Raymond,44,Maroon,4.00,,,,,OD0302,C100,P0257,8/23/2022,654.00,50.00%
P0303,Men,Topwear,Sweaters,Raymond,44,Maroon,3.00,,,,,OD0303,C100,P0257,1/17/2021,356.00,50.00%
P0304,Men,Topwear,Sweaters,Raymond,44,Navy Blue,5.00,,,,,OD0304,C100,P0257,11/3/2021,686.00,30.00%
P0305,Men,Topwear,Sweaters,Raymond,44,Navy Blue,4.00,,,,,OD0305,C100,P0258,3/19/2021,456.00,32.00%
P0306,Men,Topwear,Sweaters,Raymond,44,Navy Blue,2.00,,,,,OD0306,C100,P0259,4/14/2022,516.00,25.00%
P0307,Men,Topwear,Sweaters,Raymond,46,Navy Blue,5.00,,,,,OD0307,C100,P0260,3/6/2022,355.00,45.00%
P0308,Men,Topwear,Sweaters,H&M,46,Navy Blue,5.00,,,,,OD0308,C099,P0261,6/16/2021,465.00,15.00%
P0309,Men,Topwear,Sweaters,H&M,46,Navy Blue,5.00,,,,,OD0309,C099,P0262,1/28/2022,965.00,33.00%
P0310,Men,Topwear,Sweaters,H&M,46,Blue,4.00,,,,,OD0310,C099,P0263,12/12/2022,1158.00,42.00%
P0311,Men,Topwear,Sweaters,H&M,38,Sea Green,4.00,,,,,OD0311,C099,P0264,1/6/2021,264.00,42.00%
P0312,Men,Topwear,Sweaters,H&M,40,Sea Green,4.00,,,,,OD0312,C099,P0265,9/19/2021,433.00,39.00%
P0313,Men,Topwear,Sweaters,H&M,42,Sea Green,5.00,,,,,OD0313,C099,P0266,1/20/2023,562.00,39.00%
P0314,Men,Topwear,Sweaters,H&M,44,Blue,5.00,,,,,OD0314,C099,P0267,4/19/2021,423.00,39.00%
P0315,Men,Topwear,Sweaters,H&M,38,Blue,3.00,,,,,OD0315,C099,P0268,3/25/2021,621.00,39.00%
P0316,Men,Topwear,Sweaters,H&M,46,Beige,5.00,,,,,OD0316,C001,P0269,1/27/2022,333.00,30.00%
P0317,Men,Topwear,Sweaters,H&M,38,Beige,5.00,,,,,OD0317,C002,P0270,2/21/2021,236.00,30.00%
P0318,Men,Topwear,Sweaters,H&M,38,Beige,4.00,,,,,OD0318,C003,P0271,5/22/2022,456.00,30.00%
P0319,Men,Topwear,Sweaters,H&M,38,Beige,3.00,,,,,OD0319,C004,P0272,5/3/2021,963.00,25.00%
P0320,Men,Topwear,Sweaters,H&M,38,Beige,5.00,,,,,OD0320,C005,P0273,7/5/2021,234.00,25.00%
P0321,Men,Topwear,Sweaters,H&M,38,Grey,4.00,,,,,OD0321,C006,P0274,7/15/2022,456.00,30.00%
P0322,Men,Topwear,Sweaters,H&M,42,Grey,3.00,,,,,OD0322,C007,P0274,9/20/2022,564.00,30.00%
P0323,Men,Topwear,Sweaters,Allen Solly,42,Grey,5.00,,,,,OD0323,C008,P0274,12/21/2021,634.00,30.00%
P0324,Men,Topwear,Sweaters,Allen Solly,42,Grey,5.00,,,,,OD0324,C009,P0274,12/3/2021,236.00,40.00%
P0325,Men,Topwear,Sweaters,Allen Solly,42,Olive,4.00,,,,,OD0325,C010,P0274,5/25/2022,444.00,40.00%
P0326,Men,Topwear,Sweaters,Allen Solly,36,Olive,2.00,,,,,OD0326,C011,P0275,12/5/2021,456.00,40.00%
P0327,Men,Topwear,Sweaters,Allen Solly,36,Olive,3.00,,,,,OD0327,C012,P0276,11/7/2021,963.00,40.00%
P0328,Men,Topwear,Sweaters,Allen Solly,36,Orange,4.00,,,,,OD0328,C013,P0277,9/8/2022,456.00,40.00%
P0329,Men,Topwear,Sweaters,Allen Solly,36,Orange,5.00,,,,,OD0329,C014,P0278,12/27/2022,1189.00,40.00%
P0330,Men,Topwear,Sweaters,Allen Solly,40,Orange,4.00,,,,,OD0330,C015,P0279,10/31/2021,1298.00,45.00%
P0331,Men,Topwear,Sweaters,Allen Solly,40,Orange,4.00,,,,,OD0331,C016,P0280,5/21/2021,1456.00,45.00%
P0332,Men,Topwear,Sweaters,Allen Solly,40,Teal,4.00,,,,,OD0332,C017,P0281,7/20/2021,1478.00,45.00%
P0333,Men,Topwear,Sweaters,Allen Solly,40,Teal,3.00,,,,,OD0333,C018,P0282,9/1/2022,256.00,47.00%
P0334,Men,Topwear,Sweaters,Allen Solly,42,Teal,2.00,,,,,OD0334,C019,P0283,12/17/2021,2698.00,47.00%
P0335,Men,Topwear,Sweaters,Allen Solly,42,Teal,5.00,,,,,OD0335,C020,P0284,9/15/2021,2364.00,46.00%
P0336,Men,Topwear,Sweaters,Allen Solly,42,Beige,4.00,,,,,OD0336,C021,P0285,10/14/2021,1236.00,46.00%
P0337,Men,Topwear,Sweaters,Allen Solly,42,Beige,2.00,,,,,OD0337,C022,P0286,9/30/2021,756.00,46.00%
P0338,Men,Topwear,Jackets,Roadster,44,Beige,5.00,,,,,OD0338,C023,P0287,7/12/2022,326.00,30.00%
P0339,Men,Topwear,Jackets,Roadster,44,Beige,5.00,,,,,OD0339,C024,P0288,8/12/2021,453.00,30.00%
P0340,Men,Topwear,Jackets,Roadster,44,Beige,4.00,,,,,OD0340,C025,P0289,10/19/2022,326.00,30.00%
P0341,Men,Topwear,Jackets,Roadster,44,Brown,4.00,,,,,OD0341,C026,P0290,12/11/2022,456.00,30.00%
P0342,Men,Topwear,Jackets,Roadster,46,Brown,4.00,,,,,OD0342,C027,P0291,5/8/2022,675.00,30.00%
P0343,Men,Topwear,Jackets,Roadster,46,Brown,3.00,,,,,OD0343,C028,P0292,12/4/2021,654.00,35.00%
P0344,Men,Topwear,Jackets,Roadster,46,Brown,5.00,,,,,OD0344,C029,P0292,3/24/2022,654.00,35.00%
P0345,Men,Topwear,Jackets,Roadster,46,White,4.00,,,,,OD0345,C030,P0292,9/19/2021,654.00,35.00%
P0346,Men,Topwear,Jackets,Roadster,46,White,2.00,,,,,OD0346,C031,P0292,1/29/2022,654.00,35.00%
P0347,Men,Topwear,Jackets,Roadster,44,White,5.00,,,,,OD0347,C032,P0293,12/27/2022,356.00,35.00%
P0348,Men,Topwear,Jackets,Roadster,44,White,5.00,,,,,OD0348,C033,P0294,2/15/2022,686.00,35.00%
P0349,Men,Topwear,Jackets,Roadster,44,Black,5.00,,,,,OD0349,C034,P0295,9/21/2022,456.00,40.00%
P0350,Men,Topwear,Jackets,Roadster,44,Black,4.00,,,,,OD0350,C035,P0296,4/12/2021,516.00,40.00%
P0351,Men,Topwear,Jackets,Roadster,44,Black,4.00,,,,,OD0351,C036,P0297,10/8/2022,355.00,15.00%
P0352,Men,Topwear,Jackets,Roadster,44,Black,4.00,,,,,OD0352,C037,P0298,4/2/2021,465.00,15.00%
P0353,Men,Topwear,Jackets,Roadster,44,Black,5.00,,,,,OD0353,C038,P0299,10/28/2022,965.00,15.00%
P0354,Men,Topwear,Jackets,Roadster,40,Beige,5.00,,,,,OD0354,C039,P0300,7/3/2021,1158.00,35.00%
P0355,Men,Topwear,Jackets,Roadster,40,Beige,3.00,,,,,OD0355,C040,P0301,10/23/2022,264.00,35.00%
P0356,Men,Topwear,Jackets,Roadster,40,Beige,5.00,,,,,OD0356,C041,P0302,2/4/2021,433.00,35.00%
P0357,Men,Topwear,Jackets,Puma,40,Beige,5.00,,,,,OD0357,C042,P0303,6/28/2021,562.00,35.00%
P0358,Men,Topwear,Jackets,Puma,38,Beige,4.00,,,,,OD0358,C043,P0304,11/20/2021,423.00,55.00%
P0359,Men,Topwear,Jackets,Puma,38,Beige,3.00,,,,,OD0359,C044,P0305,6/17/2022,621.00,55.00%
P0360,Men,Topwear,Jackets,Puma,38,Beige,3.00,,,,,OD0360,C045,P0306,4/27/2022,333.00,55.00%
P0361,Men,Topwear,Jackets,Puma,38,Beige,3.00,,,,,OD0361,C046,P0307,4/8/2021,236.00,55.00%
P0362,Men,Topwear,Jackets,Puma,38,Navy Blue,3.00,,,,,OD0362,C047,P0308,6/12/2021,456.00,50.00%
P0363,Men,Topwear,Jackets,Puma,38,Navy Blue,3.00,,,,,OD0363,C048,P0309,7/19/2021,963.00,50.00%
P0364,Men,Topwear,Jackets,Puma,42,Navy Blue,3.00,,,,,OD0364,C049,P0310,1/26/2021,234.00,50.00%
P0365,Men,Topwear,Jackets,Puma,42,Peach,3.00,,,,,OD0365,C050,P0311,11/6/2022,456.00,50.00%
P0366,Men,Topwear,Jackets,Puma,42,Peach,3.00,,,,,OD0366,C051,P0312,4/21/2021,564.00,50.00%
P0367,Men,Topwear,Jackets,Puma,42,Peach,3.00,,,,,OD0367,C052,P0313,3/2/2022,634.00,30.00%
P0368,Men,Topwear,Jackets,Puma,46,Peach,3.00,,,,,OD0368,C053,P0314,1/24/2023,236.00,32.00%
P0369,Men,Topwear,Jackets,HRX by Hrithik Roshan ,46,Peach,3.00,,,,,OD0369,C054,P0315,1/6/2022,444.00,25.00%
P0370,Men,Topwear,Jackets,HRX by Hrithik Roshan ,46,Peach,4.00,,,,,OD0370,C055,P0316,8/16/2021,456.00,45.00%
P0371,Men,Topwear,Jackets,HRX by Hrithik Roshan ,44,Rust,5.00,,,,,OD0371,C056,P0317,2/9/2022,963.00,15.00%
P0372,Men,Topwear,Jackets,HRX by Hrithik Roshan ,44,Rust,3.00,,,,,OD0372,C057,P0318,2/23/2023,456.00,33.00%
P0373,Men,Topwear,Jackets,HRX by Hrithik Roshan ,44,Rust,2.00,,,,,OD0373,C058,P0319,10/12/2022,1189.00,42.00%
P0374,Men,Topwear,Jackets,HRX by Hrithik Roshan ,36,Charcoal,5.00,,,,,OD0374,C059,P0319,1/24/2023,1298.00,42.00%
P0375,Men,Topwear,Jackets,HRX by Hrithik Roshan ,36,Charcoal,4.00,,,,,OD0375,C060,P0319,1/14/2021,1456.00,39.00%
P0376,Men,Topwear,Jackets,HRX by Hrithik Roshan ,36,Charcoal,3.00,,,,,OD0376,C061,P0319,3/6/2023,1478.00,39.00%
P0377,Men,Topwear,Jackets,HRX by Hrithik Roshan ,38,Turquoise Blue,5.00,,,,,OD0377,C062,P0319,3/15/2022,256.00,39.00%
P0378,Men,Topwear,Jackets,HRX by Hrithik Roshan ,40,Turquoise Blue,4.00,,,,,OD0378,C063,P0319,1/31/2023,2698.00,39.00%
P0379,Men,Topwear,Jackets,HRX by Hrithik Roshan ,42,Turquoise Blue,2.00,,,,,OD0379,C064,P0319,2/17/2021,2364.00,30.00%
P0380,Men,Topwear,Jackets,HRX by Hrithik Roshan ,44,Peach,5.00,,,,,OD0380,C065,P0320,12/18/2022,1236.00,30.00%
P0381,Men,Topwear,Jackets,HRX by Hrithik Roshan ,38,Peach,5.00,,,,,OD0381,C066,P0321,9/19/2022,756.00,30.00%
P0382,Men,Topwear,Jackets,HRX by Hrithik Roshan ,46,Peach,4.00,,,,,OD0382,C067,P0322,3/6/2021,326.00,25.00%
P0383,Men,Topwear,Jackets,Wrogn,38,Peach,4.00,,,,,OD0383,C068,P0323,4/9/2022,453.00,25.00%
P0384,Men,Topwear,Jackets,Wrogn,38,Peach,4.00,,,,,OD0384,C069,P0324,9/24/2021,326.00,30.00%
P0385,Men,Topwear,Jackets,Wrogn,38,Beige,3.00,,,,,OD0385,C070,P0325,11/24/2021,456.00,30.00%
P0386,Men,Topwear,Jackets,Wrogn,38,Beige,5.00,,,,,OD0386,C071,P0326,2/27/2021,456.00,30.00%
P0387,Men,Topwear,Jackets,Wrogn,38,Beige,4.00,,,,,OD0387,C072,P0327,3/24/2023,456.00,40.00%
P0388,Men,Topwear,Jackets,Wrogn,42,Beige,2.00,,,,,OD0388,C073,P0328,12/28/2022,456.00,40.00%
P0389,Men,Topwear,Jackets,Wrogn,42,Beige,5.00,,,,,OD0389,C074,P0329,4/15/2022,236.00,40.00%
P0390,Men,Topwear,Jackets,Wrogn,42,White,5.00,,,,,OD0390,C075,P0330,4/3/2022,996.00,40.00%
P0391,Men,Topwear,Jackets,Wrogn,42,White,5.00,,,,,OD0391,C076,P0331,7/30/2022,654.00,40.00%
P0392,Men,Topwear,Jackets,Wrogn,36,White,4.00,,,,,OD0392,C077,P0332,3/21/2023,456.00,40.00%
P0393,Men,Topwear,Jackets,Wrogn,36,White,4.00,,,,,OD0393,C078,P0333,1/8/2023,785.00,45.00%
P0394,Men,Topwear,Jackets,Wrogn,36,White,4.00,,,,,OD0394,C079,P0334,5/20/2022,365.00,45.00%
